record_id,month,day,year,site_id,species_id,sex,hindfoot_length,weight
32965,10,14,2001,9,OT,F,21.0,25.0
32966,10,14,2001,9,OT,M,21.0,22.0
32967,10,14,2001,9,DM,F,36.0,44.0
32968,10,14,2001,9,OT,F,20.0,37.0
32969,10,14,2001,9,DM,M,32.0,22.0
32970,10,14,2001,8,DO,M,35.0,57.0
32971,10,14,2001,8,DO,M,36.0,53.0
32972,10,14,2001,8,DO,F,37.0,59.0
32973,10,14,2001,8,PB,F,26.0,25.0
32974,10,14,2001,8,PP,F,21.0,12.0
32975,10,14,2001,8,DO,F,36.0,34.0
32976,10,14,2001,8,DO,M,38.0,55.0
32977,10,14,2001,8,PB,F,27.0,31.0
32978,10,14,2001,8,OT,M,20.0,26.0
32979,10,14,2001,8,PB,F,26.0,26.0
32980,10,14,2001,8,DO,F,35.0,47.0
32981,10,14,2001,8,PP,M,22.0,15.0
32982,10,14,2001,8,DM,M,36.0,40.0
32983,10,14,2001,8,PB,M,28.0,36.0
32984,10,14,2001,8,PB,F,28.0,33.0
32986,10,14,2001,13,OT,M,20.0,26.0
32987,10,14,2001,13,PB,M,28.0,47.0
32988,10,14,2001,13,PB,F,26.0,28.0
32989,10,14,2001,13,PB,M,26.0,33.0
32990,10,14,2001,13,PF,F,16.0,14.0
32991,10,14,2001,13,PB,M,28.0,33.0
32992,10,14,2001,13,PB,M,28.0,40.0
32993,10,14,2001,13,PB,M,26.0,44.0
32994,10,14,2001,13,OT,F,21.0,19.0
32995,10,14,2001,14,DM,M,36.0,37.0
32996,10,14,2001,14,DM,F,35.0,48.0
32997,10,14,2001,14,DM,M,34.0,36.0
32998,10,14,2001,14,DM,M,36.0,50.0
33000,10,14,2001,14,DM,F,35.0,49.0
33001,10,14,2001,14,DM,F,34.0,45.0
33002,10,14,2001,14,DM,F,35.0,30.0
33003,10,14,2001,14,OT,F,20.0,24.0
33004,10,14,2001,14,NL,M,31.0,174.0
33006,10,14,2001,15,PP,M,22.0,14.0
33007,10,14,2001,15,PP,F,22.0,14.0
33008,10,14,2001,15,OT,M,20.0,14.0
33009,10,14,2001,15,OT,M,20.0,14.0
33010,10,14,2001,15,OT,F,20.0,20.0
33011,10,14,2001,15,PB,F,26.0,28.0
33012,10,14,2001,15,PP,M,22.0,14.0
33013,10,14,2001,15,PB,M,26.0,35.0
33014,10,14,2001,16,OT,M,20.0,23.0
33015,10,14,2001,16,PB,F,27.0,28.0
33016,10,14,2001,16,OT,M,21.0,23.0
33017,10,14,2001,16,OT,F,21.0,24.0
33021,11,17,2001,1,DO,M,37.0,59.0
33022,11,17,2001,1,PB,M,27.0,39.0
33023,11,17,2001,1,PB,F,26.0,31.0
33024,11,17,2001,1,DM,M,37.0,42.0
33025,11,17,2001,1,PP,M,22.0,18.0
33026,11,17,2001,1,DO,F,35.0,33.0
33027,11,17,2001,2,DM,M,36.0,48.0
33028,11,17,2001,2,OT,M,20.0,21.0
33029,11,17,2001,2,SH,M,28.0,65.0
33030,11,17,2001,2,DO,F,35.0,46.0
33031,11,17,2001,2,PB,F,26.0,32.0
33032,11,17,2001,2,PE,F,20.0,21.0
33033,11,17,2001,2,OT,M,20.0,25.0
33034,11,17,2001,2,PP,M,21.0,16.0
33035,11,17,2001,2,DM,F,35.0,47.0
33036,11,17,2001,2,PE,M,19.0,22.0
33037,11,17,2001,2,PB,M,28.0,41.0
33038,11,17,2001,2,PB,F,26.0,35.0
33039,11,17,2001,2,PB,F,27.0,31.0
33040,11,17,2001,2,NL,F,31.0,119.0
33041,11,17,2001,2,NL,F,33.0,213.0
33042,11,17,2001,12,DO,F,36.0,46.0
33043,11,17,2001,12,DO,F,35.0,54.0
33044,11,17,2001,12,DM,F,36.0,45.0
33045,11,17,2001,12,DO,M,35.0,55.0
33046,11,17,2001,12,PE,M,20.0,22.0
33047,11,17,2001,12,OT,F,22.0,20.0
33048,11,17,2001,12,DO,M,37.0,61.0
33049,11,17,2001,12,NL,M,33.0,280.0
33050,11,17,2001,19,PP,M,23.0,19.0
33051,11,17,2001,19,PB,M,27.0,44.0
33052,11,17,2001,19,PB,F,26.0,27.0
33053,11,17,2001,19,OT,M,21.0,21.0
33054,11,17,2001,19,PB,M,28.0,51.0
33055,11,17,2001,19,OT,M,22.0,22.0
33056,11,17,2001,19,PB,F,25.0,29.0
33057,11,17,2001,19,PB,F,26.0,29.0
33058,11,17,2001,19,PE,M,20.0,18.0
33059,11,17,2001,18,PB,F,26.0,30.0
33060,11,17,2001,18,PB,M,28.0,49.0
33061,11,17,2001,18,PB,F,26.0,27.0
33062,11,17,2001,18,PB,F,26.0,25.0
33063,11,17,2001,18,PB,F,25.0,25.0
33064,11,17,2001,18,PB,F,27.0,29.0
33065,11,17,2001,18,PB,M,26.0,30.0
33066,11,17,2001,18,PB,F,26.0,29.0
33068,11,17,2001,17,PB,M,27.0,41.0
33069,11,17,2001,17,DM,F,37.0,48.0
33070,11,17,2001,17,DM,M,36.0,44.0
33071,11,17,2001,17,DM,F,36.0,44.0
33072,11,17,2001,17,DM,M,37.0,50.0
33073,11,17,2001,17,PB,F,27.0,32.0
33074,11,17,2001,17,OT,M,21.0,22.0
33075,11,17,2001,17,NL,F,33.0,158.0
33076,11,17,2001,20,PB,F,26.0,31.0
33078,11,17,2001,20,PB,F,26.0,27.0
33079,11,17,2001,20,PB,M,26.0,30.0
33080,11,17,2001,20,PE,F,20.0,21.0
33081,11,17,2001,20,PE,M,20.0,22.0
33082,11,17,2001,20,PB,F,27.0,36.0
33083,11,17,2001,20,PB,M,26.0,35.0
33084,11,17,2001,20,NL,F,35.0,96.0
33085,11,17,2001,20,NL,F,33.0,186.0
33086,11,17,2001,21,PB,F,27.0,30.0
33088,11,17,2001,21,PB,M,27.0,36.0
33089,11,17,2001,21,PB,F,26.0,29.0
33090,11,17,2001,21,PB,F,25.0,30.0
33091,11,17,2001,21,PB,F,26.0,33.0
33092,11,17,2001,21,PB,F,27.0,29.0
33093,11,17,2001,21,PB,F,26.0,31.0
33094,11,17,2001,21,PB,M,27.0,31.0
33095,11,17,2001,21,PB,M,27.0,34.0
33096,11,17,2001,22,PB,M,27.0,41.0
33097,11,17,2001,22,PB,F,27.0,31.0
33098,11,17,2001,22,DM,M,37.0,50.0
33099,11,17,2001,22,PB,F,26.0,29.0
33100,11,17,2001,22,PB,F,27.0,27.0
33101,11,17,2001,22,OT,F,21.0,22.0
33102,11,17,2001,22,OT,M,20.0,20.0
33103,11,17,2001,7,PB,M,28.0,41.0
33104,11,17,2001,7,PP,F,22.0,20.0
33105,11,17,2001,7,PP,M,23.0,17.0
33106,11,17,2001,7,PE,M,20.0,18.0
33107,11,17,2001,23,RM,F,17.0,9.0
33108,11,17,2001,23,PE,M,20.0,23.0
33111,11,17,2001,24,PE,M,20.0,18.0
33112,11,17,2001,24,OT,F,20.0,23.0
33113,11,17,2001,24,RM,F,16.0,9.0
33114,11,17,2001,24,NL,M,31.0,175.0
33115,11,18,2001,3,PB,F,26.0,29.0
33116,11,18,2001,3,PB,F,27.0,32.0
33117,11,18,2001,3,DM,M,36.0,52.0
33118,11,18,2001,3,PB,M,28.0,47.0
33119,11,18,2001,3,OT,M,20.0,24.0
33120,11,18,2001,3,OT,F,21.0,22.0
33121,11,18,2001,3,PE,F,22.0,24.0
33122,11,18,2001,3,OT,M,21.0,26.0
33123,11,18,2001,3,PF,M,15.0,7.0
33124,11,18,2001,3,PB,M,27.0,37.0
33125,11,18,2001,3,PB,F,25.0,30.0
33126,11,18,2001,3,PB,F,26.0,32.0
33127,11,18,2001,3,PB,F,27.0,34.0
33128,11,18,2001,3,PB,M,27.0,38.0
33129,11,18,2001,3,DM,F,35.0,42.0
33130,11,18,2001,3,PP,F,23.0,15.0
33131,11,18,2001,3,DO,F,35.0,51.0
33132,11,18,2001,4,DM,F,36.0,31.0
33133,11,18,2001,4,DO,M,34.0,39.0
33134,11,18,2001,4,DM,F,37.0,45.0
33135,11,18,2001,4,DO,M,35.0,45.0
33136,11,18,2001,4,PB,M,28.0,52.0
33137,11,18,2001,4,PB,F,26.0,24.0
33139,11,18,2001,4,DO,F,35.0,36.0
33140,11,18,2001,4,DM,M,35.0,40.0
33141,11,18,2001,4,DM,F,35.0,30.0
33142,11,18,2001,4,DM,M,36.0,43.0
33144,11,18,2001,4,DM,M,35.0,48.0
33145,11,18,2001,4,DM,F,35.0,49.0
33146,11,18,2001,5,PE,M,20.0,18.0
33147,11,18,2001,6,PB,F,25.0,30.0
33148,11,18,2001,6,PB,M,25.0,26.0
33149,11,18,2001,6,PB,F,25.0,26.0
33151,11,18,2001,6,PB,M,26.0,34.0
33152,11,18,2001,6,PB,F,26.0,31.0
33153,11,18,2001,6,PB,F,25.0,35.0
33154,11,18,2001,6,OT,F,20.0,27.0
33156,11,18,2001,6,PB,M,26.0,33.0
33158,11,18,2001,11,OT,M,21.0,22.0
33159,11,18,2001,11,PB,M,28.0,32.0
33160,11,18,2001,11,OT,F,21.0,24.0
33161,11,18,2001,11,DM,F,34.0,44.0
33162,11,18,2001,11,DO,F,35.0,42.0
33163,11,18,2001,11,DO,M,37.0,51.0
33164,11,18,2001,11,PB,F,27.0,29.0
33165,11,18,2001,11,DM,M,36.0,35.0
33166,11,18,2001,11,DM,M,36.0,59.0
33167,11,18,2001,11,PB,M,27.0,32.0
33168,11,18,2001,11,PB,F,27.0,27.0
33170,11,18,2001,11,DM,M,37.0,43.0
33171,11,18,2001,9,OT,M,21.0,23.0
33172,11,18,2001,9,OT,M,21.0,19.0
33173,11,18,2001,9,DM,F,36.0,43.0
33174,11,18,2001,9,DM,F,35.0,38.0
33175,11,18,2001,9,DM,F,36.0,48.0
33176,11,18,2001,9,OT,M,20.0,20.0
33177,11,18,2001,9,DM,M,38.0,46.0
33178,11,18,2001,9,DM,F,35.0,45.0
33179,11,18,2001,8,PB,F,27.0,33.0
33180,11,18,2001,8,OT,F,20.0,23.0
33181,11,18,2001,8,OT,M,21.0,23.0
33182,11,18,2001,8,PB,F,27.0,31.0
33184,11,18,2001,8,PB,F,26.0,26.0
33185,11,18,2001,8,DO,M,35.0,52.0
33186,11,18,2001,8,DO,M,37.0,54.0
33187,11,18,2001,8,DM,M,36.0,38.0
33189,11,18,2001,8,DO,F,36.0,42.0
33190,11,18,2001,8,DO,M,35.0,58.0
33191,11,18,2001,8,PB,F,26.0,27.0
33192,11,18,2001,13,OT,M,22.0,23.0
33194,11,18,2001,13,PE,M,20.0,20.0
33195,11,18,2001,13,PB,M,27.0,31.0
33196,11,18,2001,13,PB,M,27.0,34.0
33197,11,18,2001,13,PB,M,27.0,48.0
33198,11,18,2001,13,OT,F,20.0,20.0
33199,11,18,2001,13,PB,M,27.0,50.0
33200,11,18,2001,13,OT,F,21.0,18.0
33201,11,18,2001,13,PB,F,26.0,27.0
33202,11,18,2001,14,DM,F,36.0,36.0
33204,11,18,2001,14,DM,F,34.0,45.0
33205,11,18,2001,14,OT,F,20.0,23.0
33206,11,18,2001,14,DM,F,35.0,45.0
33207,11,18,2001,14,DM,M,35.0,41.0
33209,11,18,2001,15,OT,F,20.0,19.0
33210,11,18,2001,15,PB,M,27.0,38.0
33212,11,18,2001,15,PB,F,26.0,29.0
33213,11,18,2001,16,DM,M,36.0,55.0
33214,11,18,2001,16,OT,F,21.0,18.0
33215,11,18,2001,16,OT,M,21.0,25.0
33216,11,18,2001,16,PB,M,27.0,30.0
33217,11,18,2001,16,DO,F,34.0,46.0
33218,11,18,2001,16,PB,F,26.0,23.0
33220,12,15,2001,1,PB,M,28.0,40.0
33221,12,15,2001,1,DO,M,36.0,59.0
33222,12,15,2001,1,DO,M,34.0,46.0
33223,12,15,2001,1,DM,M,36.0,44.0
33224,12,15,2001,1,DO,M,35.0,41.0
33225,12,15,2001,1,NL,M,34.0,231.0
33226,12,15,2001,2,PP,M,21.0,17.0
33227,12,15,2001,2,OT,M,20.0,23.0
33228,12,15,2001,2,PE,F,20.0,20.0
33229,12,15,2001,2,OT,M,20.0,23.0
33230,12,15,2001,2,DO,M,35.0,45.0
33231,12,15,2001,2,PE,M,20.0,22.0
33232,12,15,2001,2,DM,F,36.0,45.0
33233,12,15,2001,2,DO,M,36.0,52.0
33234,12,15,2001,2,DM,M,37.0,48.0
33235,12,15,2001,2,PB,M,28.0,43.0
33236,12,15,2001,2,PB,F,27.0,34.0
33237,12,15,2001,2,NL,F,33.0,126.0
33238,12,15,2001,2,NL,F,32.0,198.0
33239,12,15,2001,12,DM,M,36.0,39.0
33240,12,15,2001,12,DO,F,37.0,52.0
33241,12,15,2001,12,DO,M,36.0,60.0
33242,12,15,2001,12,DM,F,36.0,46.0
33243,12,15,2001,12,DO,M,36.0,55.0
33244,12,15,2001,19,PB,M,28.0,51.0
33245,12,15,2001,19,PB,F,26.0,30.0
33246,12,15,2001,19,OT,F,20.0,22.0
33247,12,15,2001,19,PB,M,27.0,43.0
33248,12,15,2001,19,PB,F,27.0,27.0
33249,12,15,2001,19,PE,F,20.0,14.0
33250,12,15,2001,19,OT,F,20.0,21.0
33251,12,15,2001,19,PB,F,26.0,29.0
33252,12,15,2001,19,PB,F,27.0,29.0
33253,12,15,2001,19,OT,M,20.0,24.0
33254,12,15,2001,18,PB,M,28.0,50.0
33255,12,15,2001,18,PB,F,26.0,31.0
33256,12,15,2001,18,SH,M,27.0,50.0
33257,12,15,2001,18,PB,F,26.0,25.0
33258,12,15,2001,18,RM,M,11.0,16.0
33259,12,15,2001,18,RM,F,16.0,12.0
33260,12,15,2001,18,PB,M,26.0,32.0
33261,12,15,2001,18,PB,F,25.0,26.0
33262,12,15,2001,18,PB,F,26.0,28.0
33263,12,15,2001,18,PB,F,26.0,29.0
33264,12,15,2001,17,DM,F,34.0,46.0
33265,12,15,2001,17,DM,M,36.0,51.0
33266,12,15,2001,17,OT,M,20.0,22.0
33267,12,15,2001,17,OT,F,20.0,19.0
33268,12,15,2001,17,DM,F,36.0,46.0
33269,12,15,2001,17,DM,M,36.0,43.0
33270,12,15,2001,17,PB,M,27.0,45.0
33271,12,15,2001,17,PB,F,27.0,32.0
33272,12,15,2001,17,NL,F,32.0,156.0
33273,12,15,2001,22,PB,M,27.0,43.0
33274,12,15,2001,22,OT,F,21.0,24.0
33276,12,15,2001,22,DM,M,37.0,51.0
33277,12,15,2001,22,OT,M,20.0,22.0
33278,12,15,2001,22,PB,F,26.0,32.0
33279,12,15,2001,22,PP,M,21.0,14.0
33280,12,15,2001,22,PB,F,26.0,30.0
33281,12,15,2001,21,PB,M,27.0,35.0
33282,12,15,2001,21,PB,F,26.0,30.0
33283,12,15,2001,21,PB,F,27.0,30.0
33284,12,15,2001,21,PB,F,25.0,27.0
33285,12,15,2001,21,PB,M,27.0,35.0
33286,12,15,2001,21,PB,F,26.0,29.0
33287,12,15,2001,21,PB,F,26.0,29.0
33288,12,15,2001,21,PB,F,26.0,30.0
33289,12,15,2001,21,PB,M,27.0,31.0
33290,12,15,2001,23,RM,M,16.0,9.0
33291,12,15,2001,23,PE,M,20.0,18.0
33292,12,15,2001,23,RM,F,16.0,8.0
33293,12,15,2001,20,PE,F,20.0,22.0
33294,12,15,2001,20,SH,M,25.0,43.0
33295,12,15,2001,20,PB,F,27.0,33.0
33296,12,15,2001,20,PB,M,25.0,35.0
33297,12,15,2001,20,RM,M,16.0,11.0
33298,12,15,2001,20,RM,F,16.0,8.0
33299,12,15,2001,20,PB,F,25.0,28.0
33300,12,15,2001,20,PB,F,26.0,30.0
33301,12,15,2001,20,PB,F,27.0,31.0
33302,12,15,2001,24,PE,M,20.0,24.0
33303,12,15,2001,24,PE,M,20.0,23.0
33304,12,15,2001,24,RM,M,16.0,10.0
33305,12,15,2001,7,PB,M,29.0,44.0
33306,12,15,2001,7,OT,M,19.0,21.0
33307,12,15,2001,7,OT,M,20.0,19.0
33308,12,15,2001,7,PP,M,24.0,16.0
